0.8, 0.4, 250, 6.0, 9.0, 2.054840687449158, 2.3408836512982525
0.8, 0.4, 500, 6.0, 10.0, 2.049460727587136, 2.3102092621438253
0.8, 0.4, 1000, 6.0, 11.0, 2.021335987494855, 2.305797315327571
0.8, 0.4, 2000, 6.0, 12.0, 2.0186861233466438, 2.319426707991697
0.8, 0.4, 4000, 6.0, 13.0, 2.012240285552874, 2.2974258861718027
0.8, 0.4, 8000, 6.0, 16.0, 2.0052268482736877, 2.2764894160322497
0.8, 0.4, 16000, 6.0, 14.0, 2.0028985748813213, 2.3249135913419825
0.8, 0.8, 250, 3.0, 9.0, 2.0402145109110847, 2.365781130030674
0.8, 0.8, 500, 3.0, 9.0, 2.019750665602577, 2.3758715133850163
0.8, 0.8, 1000, 3.0, 9.0, 2.016993155842271, 2.367405607340938
0.8, 0.8, 2000, 3.0, 12.0, 2.013571748936114, 2.378338056844119
0.8, 0.8, 4000, 3.0, 11.0, 2.006124649082191, 2.377492142153393
0.8, 0.8, 8000, 3.0, 13.0, 2.0048595387605745, 2.378280883313712
0.8, 0.8, 16000, 3.0, 12.0, 2.003238876687687, 2.3105357754145683
0.85, 0.0125, 250, 0.0, 0.0, 0.0, 0.0
0.85, 0.0125, 500, 0.0, 0.0, 0.0, 0.0
0.85, 0.0125, 1000, 0.0, 0.0, 0.0, 0.0
0.85, 0.0125, 2000, 0.0, 0.0, 0.0, 0.0
0.85, 0.0125, 4000, 0.0, 0.0, 0.0, 0.0
0.85, 0.0125, 8000, 0.0, 0.0, 0.0, 0.0
0.85, 0.0125, 16000, 0.0, 0.0, 0.0, 0.0
0.85, 0.025, 250, 0.0, 0.0, 0.0, 0.0
0.85, 0.025, 500, 0.0, 0.0, 0.0, 0.0
0.85, 0.025, 1000, 0.0, 0.0, 0.0, 0.0
0.85, 0.025, 2000, 0.0, 0.0, 0.0, 0.0
0.85, 0.025, 4000, 0.0, 0.0, 0.0, 0.0
0.85, 0.025, 8000, 0.0, 0.0, 0.0, 0.0
0.85, 0.025, 16000, 96.0, 131.0, 2.079008351560398, 2.18115802527681
0.85, 0.05, 250, 0.0, 0.0, 0.0, 0.0
0.85, 0.05, 500, 0.0, 0.0, 0.0, 0.0
0.85, 0.05, 1000, 0.0, 0.0, 0.0, 0.0
0.85, 0.05, 2000, 0.0, 0.0, 0.0, 0.0
0.85, 0.05, 4000, 48.0, 63.0, 2.0870273649733964, 2.169452766592068
0.85, 0.05, 8000, 46.0, 66.0, 2.048745120356958, 2.1834408510585748
0.85, 0.05, 16000, 44.0, 63.0, 2.028679544544533, 2.16758035829932
0.85, 0.1, 250, 0.0, 0.0, 0.0, 0.0
0.85, 0.1, 500, 0.0, 0.0, 0.0, 0.0
0.85, 0.1, 1000, 0.0, 0.0, 0.0, 0.0
0.85, 0.1, 2000, 23.0, 35.0, 2.051526464746594, 2.183294584859448
0.85, 0.1, 4000, 23.0, 33.0, 2.028154484534129, 2.206380905110178
0.85, 0.1, 8000, 22.0, 35.0, 2.0182982587613734, 2.183441530439343
0.85, 0.1, 16000, 22.0, 35.0, 2.01124769424146, 2.1998132520361264
0.85, 0.2, 250, 13.0, 17.0, 2.1132768690664885, 2.199414757710348
0.85, 0.2, 500, 12.0, 16.0, 2.062185706810067, 2.235490860973804
0.85, 0.2, 1000, 12.0, 17.0, 2.031426910073727, 2.1902549537856926
0.85, 0.2, 2000, 11.0, 17.0, 2.024829828340097, 2.2112073873343383
0.85, 0.2, 4000, 11.0, 19.0, 2.01341473540721, 2.201013304420306
0.85, 0.2, 8000, 11.0, 19.0, 2.008007887374284, 2.1871871622166967
0.85, 0.2, 16000, 11.0, 22.0, 2.0046428878361433, 2.1541000444448666
0.85, 0.4, 250, 6.0, 9.0, 2.040208463466373, 2.184781673925841
0.85, 0.4, 500, 6.0, 10.0, 2.0286334927425997, 2.1814921722760174
0.85, 0.4, 1000, 6.0, 11.0, 2.0116203979455807, 2.182283211858591
0.85, 0.4, 2000, 6.0, 14.0, 2.010718018611777, 2.2093649382211717
0.85, 0.4, 4000, 0.0, 14.0, 2.0058953118849008, 2.227696877015759
0.85, 0.4, 8000, 0.0, 13.0, 2.004378127923251, 2.2119115921621417
0.85, 0.4, 16000, 6.0, 14.0, 2.002011304897133, 2.215016203113187
0.85, 0.8, 250, 0.0, 8.0, 2.0203151848689758, 2.254945919878825
0.85, 0.8, 500, 3.0, 10.0, 2.0139351490655386, 2.2387339944934546
0.85, 0.8, 1000, 3.0, 9.0, 2.0103230582547362, 2.2443144759453286
0.85, 0.8, 2000, 3.0, 10.0, 2.0083070185994445, 2.242324850518849
0.85, 0.8, 4000, 3.0, 11.0, 2.005540526546977, 2.2241625232145354
0.85, 0.8, 8000, 3.0, 12.0, 2.0036490362025483, 2.2551609749267394
0.85, 0.8, 16000, 3.0, 12.0, 2.0020302121752978, 2.2563159596009816
0.9, 0.0125, 250, 0.0, 0.0, 0.0, 0.0
0.9, 0.0125, 500, 0.0, 0.0, 0.0, 0.0
0.9, 0.0125, 1000, 0.0, 0.0, 0.0, 0.0
0.9, 0.0125, 2000, 0.0, 0.0, 0.0, 0.0
0.9, 0.0125, 4000, 0.0, 0.0, 0.0, 0.0
0.9, 0.0125, 8000, 0.0, 0.0, 0.0, 0.0
0.9, 0.0125, 16000, 0.0, 0.0, 0.0, 0.0
0.9, 0.025, 250, 0.0, 0.0, 0.0, 0.0
0.9, 0.025, 500, 0.0, 0.0, 0.0, 0.0
0.9, 0.025, 1000, 0.0, 0.0, 0.0, 0.0
0.9, 0.025, 2000, 0.0, 0.0, 0.0, 0.0
0.9, 0.025, 4000, 0.0, 0.0, 0.0, 0.0
0.9, 0.025, 8000, 0.0, 0.0, 0.0, 0.0
0.9, 0.025, 16000, 92.0, 119.0, 2.043110921740618, 2.1097664932572995
0.9, 0.05, 250, 0.0, 0.0, 0.0, 0.0
0.9, 0.05, 500, 0.0, 0.0, 0.0, 0.0
0.9, 0.05, 1000, 0.0, 0.0, 0.0, 0.0
0.9, 0.05, 2000, 0.0, 0.0, 0.0, 0.0
0.9, 0.05, 4000, 47.0, 62.0, 2.0469140851051106, 2.101165254002637
0.9, 0.05, 8000, 45.0, 62.0, 2.0295447672630114, 2.104436033034311
0.9, 0.05, 16000, 43.0, 62.0, 2.0163099832502236, 2.112854704744615
0.9, 0.1, 250, 0.0, 0.0, 0.0, 0.0
0.9, 0.1, 500, 0.0, 0.0, 0.0, 0.0
0.9, 0.1, 1000, 23.0, 32.0, 2.0483428089962334, 2.1041364613270335
0.9, 0.1, 2000, 23.0, 31.0, 2.034407812503143, 2.130025327647532
0.9, 0.1, 4000, 22.0, 30.0, 2.016945828469556, 2.110667117341107
0.9, 0.1, 8000, 21.0, 32.0, 2.010090964853202, 2.126520574374784
0.9, 0.1, 16000, 21.0, 36.0, 2.00613775487771, 2.126513765432358
0.9, 0.2, 250, 12.0, 14.0, 2.0479717513694404, 2.1089440280707294
0.9, 0.2, 500, 11.0, 15.0, 2.040811631515675, 2.1231002881466288
0.9, 0.2, 1000, 11.0, 17.0, 2.0160918816158597, 2.1160799966851074
0.9, 0.2, 2000, 11.0, 19.0, 2.013791062761094, 2.1378448458382437
0.9, 0.2, 4000, 11.0, 20.0, 2.0073401008965712, 2.1282639074111165
0.9, 0.2, 8000, 11.0, 20.0, 2.0038715858132363, 2.1184400082837596
0.9, 0.2, 16000, 11.0, 19.0, 2.002284393626044, 2.1116173458371192
0.9, 0.4, 250, 6.0, 9.0, 2.0256075693031814, 2.1458783474180536
0.9, 0.4, 500, 6.0, 11.0, 2.0157835114238893, 2.1266893499576214
0.9, 0.4, 1000, 6.0, 13.0, 2.010060668032542, 2.1319520841726933
0.9, 0.4, 2000, 6.0, 12.0, 2.005641471275624, 2.1235037429349184
0.9, 0.4, 4000, 6.0, 12.0, 2.004032283046492, 2.127492252477099
0.9, 0.4, 8000, 6.0, 13.0, 2.002340334712039, 2.1292617649635046
0.9, 0.4, 16000, 6.0, 14.0, 2.0014713595101083, 2.1238876372511437
0.9, 0.8, 250, 3.0, 9.0, 2.015790231540875, 2.1254837127449173
0.9, 0.8, 500, 3.0, 8.0, 2.011309848986547, 2.155009066296239
0.9, 0.8, 1000, 0.0, 9.0, 2.0056654974995305, 2.1538637107704357
0.9, 0.8, 2000, 3.0, 9.0, 2.0032966195815693, 2.1600813945834703
0.9, 0.8, 4000, 3.0, 11.0, 2.002636074483632, 2.139730985131533
0.9, 0.8, 8000, 3.0, 11.0, 2.0013621347375903, 2.155039404649285
0.9, 0.8, 16000, 3.0, 15.0, 2.000837453508715, 2.155752789040771
0.95, 0.0125, 250, 0.0, 0.0, 0.0, 0.0
0.95, 0.0125, 500, 0.0, 0.0, 0.0, 0.0
0.95, 0.0125, 1000, 0.0, 0.0, 0.0, 0.0
0.95, 0.0125, 2000, 0.0, 0.0, 0.0, 0.0
0.95, 0.0125, 4000, 0.0, 0.0, 0.0, 0.0
0.95, 0.0125, 8000, 0.0, 0.0, 0.0, 0.0
0.95, 0.0125, 16000, 0.0, 0.0, 0.0, 0.0
0.95, 0.025, 250, 0.0, 0.0, 0.0, 0.0
0.95, 0.025, 500, 0.0, 0.0, 0.0, 0.0
0.95, 0.025, 1000, 0.0, 0.0, 0.0, 0.0
0.95, 0.025, 2000, 0.0, 0.0, 0.0, 0.0
0.95, 0.025, 4000, 0.0, 0.0, 0.0, 0.0
0.95, 0.025, 8000, 97.0, 113.0, 2.03649082931127, 2.051863455899626
0.95, 0.025, 16000, 89.0, 121.0, 2.019820105596867, 2.0539453751155987
0.95, 0.05, 250, 0.0, 0.0, 0.0, 0.0
0.95, 0.05, 500, 0.0, 0.0, 0.0, 0.0
0.95, 0.05, 1000, 0.0, 0.0, 0.0, 0.0
0.95, 0.05, 2000, 0.0, 0.0, 0.0, 0.0
0.95, 0.05, 4000, 45.0, 61.0, 2.0226000929895567, 2.0521670018955156
0.95, 0.05, 8000, 43.0, 57.0, 2.0133640299698237, 2.057737677310517
0.95, 0.05, 16000, 42.0, 60.0, 2.007174405958705, 2.055134690292187
0.95, 0.1, 250, 0.0, 0.0, 0.0, 0.0
0.95, 0.1, 500, 0.0, 0.0, 0.0, 0.0
0.95, 0.1, 1000, 23.0, 29.0, 2.0197065186982326, 2.04669311520753
0.95, 0.1, 2000, 22.0, 32.0, 2.0144448415572977, 2.0566890253974695
0.95, 0.1, 4000, 21.0, 30.0, 2.007913792416685, 2.053234132441448
0.95, 0.1, 8000, 21.0, 31.0, 2.0040799528895787, 2.038840246469596
0.95, 0.1, 16000, 21.0, 34.0, 2.002813945293814, 2.061590739873476
0.95, 0.2, 250, 12.0, 16.0, 2.0214067356395784, 2.0631619342037886
0.95, 0.2, 500, 11.0, 17.0, 2.0146245407011794, 2.061857037007589
0.95, 0.2, 1000, 11.0, 17.0, 2.008979485062552, 2.065860340560609
0.95, 0.2, 2000, 11.0, 18.0, 2.00549109675278, 2.054999765075944
0.95, 0.2, 4000, 11.0, 18.0, 2.0028773130435114, 2.0417027564805093
0.95, 0.2, 8000, 11.0, 19.0, 2.00161007056592, 2.052985418758648
0.95, 0.2, 16000, 11.0, 19.0, 2.001016536542839, 2.0511860132866726
0.95, 0.4, 250, 6.0, 11.0, 2.0179459728308555, 2.0607291852132
0.95, 0.4, 500, 6.0, 10.0, 2.0083193642210935, 2.0562719010866624
0.95, 0.4, 1000, 6.0, 11.0, 2.003483571248927, 2.059719842964359
0.95, 0.4, 2000, 6.0, 12.0, 2.0023574547003062, 2.0637940529547087
0.95, 0.4, 4000, 6.0, 13.0, 2.0014244710295803, 2.054452849930563
0.95, 0.4, 8000, 6.0, 13.0, 2.0009026747358907, 2.0450571102298167
0.95, 0.4, 16000, 6.0, 16.0, 2.0004784376590496, 2.0700735406667294
0.95, 0.8, 250, 3.0, 7.0, 2.0052024278548712, 2.0696702430399023
0.95, 0.8, 500, 0.0, 7.0, 2.0043098704180786, 2.0736530450861403
0.95, 0.8, 1000, 0.0, 9.0, 2.001815613902981, 2.0738270620691313
0.95, 0.8, 2000, 3.0, 10.0, 2.001670297037904, 2.07133270527879
0.95, 0.8, 4000, 3.0, 10.0, 2.0008766952873898, 2.0630641316127507
0.95, 0.8, 8000, 3.0, 12.0, 2.000667872928076, 2.073597507378987
0.95, 0.8, 16000, 0.0, 13.0, 2.0003378480504286, 2.0735978987037242
1.0, 0.0125, 250, 0.0, 0.0, 0.0, 0.0
1.0, 0.0125, 500, 0.0, 0.0, 0.0, 0.0
1.0, 0.0125, 1000, 0.0, 0.0, 0.0, 0.0
1.0, 0.0125, 2000, 0.0, 0.0, 0.0, 0.0
1.0, 0.0125, 4000, 0.0, 0.0, 0.0, 0.0
1.0, 0.0125, 8000, 0.0, 0.0, 0.0, 0.0
1.0, 0.0125, 16000, 0.0, 0.0, 0.0, 0.0
1.0, 0.025, 250, 0.0, 0.0, 0.0, 0.0
1.0, 0.025, 500, 0.0, 0.0, 0.0, 0.0
1.0, 0.025, 1000, 0.0, 0.0, 0.0, 0.0
1.0, 0.025, 2000, 0.0, 0.0, 0.0, 0.0
1.0, 0.025, 4000, 0.0, 0.0, 0.0, 0.0
1.0, 0.025, 8000, 0.0, 0.0, 0.0, 0.0
1.0, 0.025, 16000, 87.0, 115.0, 1.9999999999999933, 2.0
1.0, 0.05, 250, 0.0, 0.0, 0.0, 0.0
1.0, 0.05, 500, 0.0, 0.0, 0.0, 0.0
1.0, 0.05, 1000, 0.0, 0.0, 0.0, 0.0
1.0, 0.05, 2000, 0.0, 0.0, 0.0, 0.0
1.0, 0.05, 4000, 44.0, 58.0, 1.9999999999999964, 1.9999999999999998
1.0, 0.05, 8000, 42.0, 57.0, 1.9999999999999956, 2.0
1.0, 0.05, 16000, 41.0, 61.0, 1.9999999999999933, 2.0
1.0, 0.1, 250, 0.0, 0.0, 0.0, 0.0
1.0, 0.1, 500, 0.0, 0.0, 0.0, 0.0
1.0, 0.1, 1000, 22.0, 33.0, 1.9999999999999987, 2.0
1.0, 0.1, 2000, 21.0, 31.0, 1.9999999999999978, 2.0
1.0, 0.1, 4000, 21.0, 31.0, 1.999999999999997, 2.0000000000000004
1.0, 0.1, 8000, 21.0, 32.0, 1.9999999999999947, 1.9999999999999998
1.0, 0.1, 16000, 21.0, 32.0, 1.9999999999999933, 2.0
1.0, 0.2, 250, 11.0, 13.0, 1.9999999999999993, 2.0
1.0, 0.2, 500, 11.0, 15.0, 1.9999999999999987, 2.0
1.0, 0.2, 1000, 11.0, 16.0, 1.9999999999999982, 2.0
1.0, 0.2, 2000, 11.0, 18.0, 1.9999999999999978, 2.0000000000000004
1.0, 0.2, 4000, 11.0, 19.0, 1.9999999999999964, 2.0
1.0, 0.2, 8000, 11.0, 18.0, 1.9999999999999951, 2.0000000000000004
1.0, 0.2, 16000, 11.0, 19.0, 1.999999999999993, 2.0
1.0, 0.4, 250, 6.0, 11.0, 1.9999999999999991, 2.0000000000000004
1.0, 0.4, 500, 6.0, 11.0, 1.9999999999999987, 2.0
1.0, 0.4, 1000, 6.0, 10.0, 1.9999999999999987, 2.0
1.0, 0.4, 2000, 6.0, 13.0, 1.9999999999999978, 2.0000000000000004
1.0, 0.4, 4000, 6.0, 11.0, 1.999999999999997, 2.0000000000000004
1.0, 0.4, 8000, 6.0, 13.0, 1.9999999999999953, 2.0000000000000004
1.0, 0.4, 16000, 6.0, 14.0, 1.9999999999999933, 2.0000000000000004
1.0, 0.8, 250, 3.0, 7.0, 1.9999999999999991, 2.0
1.0, 0.8, 500, 3.0, 8.0, 1.9999999999999991, 2.0
1.0, 0.8, 1000, 3.0, 8.0, 1.9999999999999982, 2.0
1.0, 0.8, 2000, 0.0, 12.0, 1.9999999999999978, 2.0
1.0, 0.8, 4000, 0.0, 12.0, 1.9999999999999964, 2.0
1.0, 0.8, 8000, 3.0, 12.0, 1.9999999999999942, 2.0
1.0, 0.8, 16000, 0.0, 13.0, 1.999999999999993, 2.0
1.05, 0.0125, 250, 0.0, 0.0, 0.0, 0.0
1.05, 0.0125, 500, 0.0, 0.0, 0.0, 0.0
1.05, 0.0125, 1000, 0.0, 0.0, 0.0, 0.0
1.05, 0.0125, 2000, 0.0, 0.0, 0.0, 0.0
1.05, 0.0125, 4000, 0.0, 0.0, 0.0, 0.0
1.05, 0.0125, 8000, 0.0, 0.0, 0.0, 0.0
1.05, 0.0125, 16000, 0.0, 0.0, 0.0, 0.0
1.05, 0.025, 250, 0.0, 0.0, 0.0, 0.0
1.05, 0.025, 500, 0.0, 0.0, 0.0, 0.0
1.05, 0.025, 1000, 0.0, 0.0, 0.0, 0.0
1.05, 0.025, 2000, 0.0, 0.0, 0.0, 0.0
1.05, 0.025, 4000, 0.0, 0.0, 0.0, 0.0
1.05, 0.025, 8000, 95.0, 109.0, 1.943696380776218, 1.9555599404581758
1.05, 0.025, 16000, 85.0, 117.0, 1.9367485064788563, 1.9537630044892922
1.05, 0.05, 250, 0.0, 0.0, 0.0, 0.0
1.05, 0.05, 500, 0.0, 0.0, 0.0, 0.0
1.05, 0.05, 1000, 0.0, 0.0, 0.0, 0.0
1.05, 0.05, 2000, 48.0, 57.0, 1.9420584995774817, 1.9535704113783445
1.05, 0.05, 4000, 43.0, 54.0, 1.9372662785532564, 1.952387446425972
1.05, 0.05, 8000, 41.0, 59.0, 1.935508944649875, 1.9601469910686022
1.05, 0.05, 16000, 40.0, 59.0, 1.9351929300546868, 1.9561024487340366
1.05, 0.1, 250, 0.0, 0.0, 0.0, 0.0
1.05, 0.1, 500, 24.0, 27.0, 1.943699703904994, 1.9534650517081755
1.05, 0.1, 1000, 22.0, 29.0, 1.9363994437513712, 1.9582958504996406
1.05, 0.1, 2000, 21.0, 29.0, 1.9358466726138408, 1.9520034566093347
1.05, 0.1, 4000, 20.0, 32.0, 1.935219324603842, 1.954984535127688
1.05, 0.1, 8000, 20.0, 31.0, 1.9351240165737909, 1.956509677321143
1.05, 0.1, 16000, 20.0, 33.0, 1.9350742820954505, 1.9606239196714843
1.05, 0.2, 250, 11.0, 16.0, 1.9368289221252046, 1.949951380315238
1.05, 0.2, 500, 11.0, 16.0, 1.935513674992948, 1.9521206755801597
1.05, 0.2, 1000, 10.0, 16.0, 1.9351992965273817, 1.9708763510413663
1.05, 0.2, 2000, 10.0, 17.0, 1.9351001521828453, 1.9663962494159575
1.05, 0.2, 4000, 10.0, 17.0, 1.9350662865401103, 1.957524975797021
1.05, 0.2, 8000, 10.0, 18.0, 1.9350673394137683, 1.9638215973205095
1.05, 0.2, 16000, 10.0, 20.0, 1.935063962376158, 1.9717179669320515
1.05, 0.4, 250, 0.0, 9.0, 1.9351988298870315, 1.9567419758144522
1.05, 0.4, 500, 5.0, 10.0, 1.9350840899320116, 1.9687350827116994
1.05, 0.4, 1000, 5.0, 11.0, 1.9350736695360575, 1.963008967270532
1.05, 0.4, 2000, 5.0, 11.0, 1.935067409456092, 1.9700338405903604
1.05, 0.4, 4000, 5.0, 13.0, 1.9350656252786154, 1.9701973661592778
1.05, 0.4, 8000, 5.0, 14.0, 1.9350637445372727, 1.9844541167991654
1.05, 0.4, 16000, 5.0, 15.0, 1.9350636396258782, 1.9711378613152797
1.05, 0.8, 250, 0.0, 10.0, 1.9350663124486847, 1.9730437992930214
1.05, 0.8, 500, 3.0, 9.0, 1.935063870245509, 1.9708454136163902
1.05, 0.8, 1000, 0.0, 9.0, 1.935063973938814, 1.9707467112731836
1.05, 0.8, 2000, 3.0, 10.0, 1.9350636840063238, 1.9786199288024022
1.05, 0.8, 4000, 0.0, 10.0, 1.9350635733123975, 1.9753359202314105
1.05, 0.8, 8000, 0.0, 11.0, 1.9350635621005559, 1.9914580940398454
1.05, 0.8, 16000, 3.0, 12.0, 1.9350635574934754, 1.97838036914371
1.1, 0.0125, 250, 0.0, 0.0, 0.0, 0.0
1.1, 0.0125, 500, 0.0, 0.0, 0.0, 0.0
1.1, 0.0125, 1000, 0.0, 0.0, 0.0, 0.0
1.1, 0.0125, 2000, 0.0, 0.0, 0.0, 0.0
1.1, 0.0125, 4000, 0.0, 0.0, 0.0, 0.0
1.1, 0.0125, 8000, 0.0, 0.0, 0.0, 0.0
1.1, 0.0125, 16000, 0.0, 0.0, 0.0, 0.0
1.1, 0.025, 250, 0.0, 0.0, 0.0, 0.0
1.1, 0.025, 500, 0.0, 0.0, 0.0, 0.0
1.1, 0.025, 1000, 0.0, 0.0, 0.0, 0.0
1.1, 0.025, 2000, 0.0, 0.0, 0.0, 0.0
1.1, 0.025, 4000, 0.0, 0.0, 0.0, 0.0
1.1, 0.025, 8000, 91.0, 111.0, 1.893386586306618, 1.914769481039927
1.1, 0.025, 16000, 83.0, 115.0, 1.8809143527726815, 1.918692684472551
1.1, 0.05, 250, 0.0, 0.0, 0.0, 0.0
1.1, 0.05, 500, 0.0, 0.0, 0.0, 0.0
1.1, 0.05, 1000, 0.0, 0.0, 0.0, 0.0
1.1, 0.05, 2000, 46.0, 58.0, 1.8881556636214167, 1.9187946198741264
1.1, 0.05, 4000, 42.0, 60.0, 1.8809961587872692, 1.9129100620867276
1.1, 0.05, 8000, 40.0, 54.0, 1.8786737427258495, 1.9122675758177752
1.1, 0.05, 16000, 39.0, 59.0, 1.87814114806374, 1.9173704700208727
1.1, 0.1, 250, 0.0, 0.0, 0.0, 0.0
1.1, 0.1, 500, 0.0, 0.0, 0.0, 0.0
1.1, 0.1, 1000, 21.0, 29.0, 1.8852618005031365, 1.9131271459221872
1.1, 0.1, 2000, 20.0, 31.0, 1.878714213161403, 1.9310365545395463
1.1, 0.1, 4000, 20.0, 29.0, 1.8780505334753301, 1.9224856570148916
1.1, 0.1, 8000, 20.0, 31.0, 1.8779472927173753, 1.9243367673832017
1.1, 0.1, 16000, 19.0, 31.0, 1.8778780067511174, 1.917651962227773
1.1, 0.2, 250, 11.0, 15.0, 1.8813522339830073, 1.909019586715251
1.1, 0.2, 500, 10.0, 15.0, 1.87852358655631, 1.902624846474673
1.1, 0.2, 1000, 10.0, 13.0, 1.8780295853536018, 1.9397960249067119
1.1, 0.2, 2000, 10.0, 19.0, 1.877948559244963, 1.9226812009873453
1.1, 0.2, 4000, 10.0, 20.0, 1.877872879053628, 1.9377697225099018
1.1, 0.2, 8000, 10.0, 17.0, 1.8778630931709142, 1.9441852657146872
1.1, 0.2, 16000, 10.0, 19.0, 1.8778630680387072, 1.9323429855739327
1.1, 0.4, 250, 5.0, 11.0, 1.8781256127759842, 1.951275334602775
1.1, 0.4, 500, 5.0, 10.0, 1.8778873869766723, 1.9361357063641402
1.1, 0.4, 1000, 5.0, 11.0, 1.8778678260691943, 1.931417717996739
1.1, 0.4, 2000, 5.0, 11.0, 1.877864909533051, 1.9653285178105244
1.1, 0.4, 4000, 5.0, 14.0, 1.8778638258362599, 1.9248514804024262
1.1, 0.4, 8000, 5.0, 12.0, 1.8778632542982887, 1.9191483857791938
1.1, 0.4, 16000, 5.0, 14.0, 1.8778618506098945, 1.9351459390052537
1.1, 0.8, 250, 3.0, 7.0, 1.8779790228738293, 1.9548895479326505
1.1, 0.8, 500, 0.0, 8.0, 1.8778663181208914, 1.9668379092352648
1.1, 0.8, 1000, 0.0, 9.0, 1.8778628333688738, 1.962863296240308
1.1, 0.8, 2000, 3.0, 12.0, 1.8778625487555964, 1.9745972624457995
1.1, 0.8, 4000, 3.0, 12.0, 1.8778619439908304, 1.960367540451225
1.1, 0.8, 8000, 0.0, 11.0, 1.8778618247816112, 1.9826663540518608
1.1, 0.8, 16000, 0.0, 12.0, 1.8778618310817272, 1.9734162278745064
1.15, 0.0125, 250, 0.0, 0.0, 0.0, 0.0
1.15, 0.0125, 500, 0.0, 0.0, 0.0, 0.0
1.15, 0.0125, 1000, 0.0, 0.0, 0.0, 0.0
1.15, 0.0125, 2000, 0.0, 0.0, 0.0, 0.0
1.15, 0.0125, 4000, 0.0, 0.0, 0.0, 0.0
1.15, 0.0125, 8000, 0.0, 0.0, 0.0, 0.0
1.15, 0.0125, 16000, 0.0, 0.0, 0.0, 0.0
1.15, 0.025, 250, 0.0, 0.0, 0.0, 0.0
1.15, 0.025, 500, 0.0, 0.0, 0.0, 0.0
1.15, 0.025, 1000, 0.0, 0.0, 0.0, 0.0
1.15, 0.025, 2000, 0.0, 0.0, 0.0, 0.0
1.15, 0.025, 4000, 0.0, 0.0, 0.0, 0.0
1.15, 0.025, 8000, 0.0, 0.0, 0.0, 0.0
1.15, 0.025, 16000, 82.0, 113.0, 1.831571092986399, 1.8824401366654702
1.15, 0.05, 250, 0.0, 0.0, 0.0, 0.0
1.15, 0.05, 500, 0.0, 0.0, 0.0, 0.0
1.15, 0.05, 1000, 0.0, 0.0, 0.0, 0.0
1.15, 0.05, 2000, 44.0, 54.0, 1.8391598821983413, 1.8623791925991933
1.15, 0.05, 4000, 40.0, 56.0, 1.8302605977433724, 1.8818217634174383
1.15, 0.05, 8000, 39.0, 56.0, 1.8281614402882218, 1.8887599720532302
1.15, 0.05, 16000, 38.0, 57.0, 1.8273241007572645, 1.8696438514126377
1.15, 0.1, 250, 0.0, 0.0, 0.0, 0.0
1.15, 0.1, 500, 22.0, 27.0, 1.8375048089053323, 1.8788624661155184
